book_id,tag_id
3396,3
3396,1
3396,42
3396,2
3396,82
3396,7
3396,38
3396,70
3396,20
3396,118
3396,34
3396,5
3396,14
3396,4
3396,121
3396,30
3396,43
3396,48
3396,62
3396,32
3396,17
3396,29
3396,16
3396,144
3396,12
3660,0
3660,86
3660,89
3660,9
3660,1
3660,3
3660,2
3660,42
3660,82
3660,7
3660,38
3660,20
3660,118
3660,4
3660,121
3660,34
3660,14
3660,30
3660,5
3660,48
3660,62
3660,43
3660,32
3660,144
3660,29
3660,17
3660,16
3660,13
3660,78
3660,125
3082,0
3082,86
3082,89
3082,9
3082,1
3082,3
3082,2
3082,42
3082,82
3082,7
3082,38
3082,20
3082,118
3082,34
3082,4
3082,14
3082,5
3082,121
3082,30
3082,43
3082,48
3082,62
3082,29
3082,32
3082,17
3082,16
3082,144
3082,13
3086,86
3086,89
3086,3
3086,1
3086,42
3086,2
3086,82
3086,0
3086,7
3086,38
3086,20
3086,9
3086,70
3086,118
3086,34
3086,14
3086,5
3086,4
3086,121
3086,30
3086,43
3086,18
3086,48
3086,62
3086,32
3086,29
3086,17
3086,144
3086,16
3086,132
8920,0
8920,3
8920,1
8920,2
8920,5
8920,6
8920,24
8920,13
8920,44
8920,16
8920,4
8920,21
8920,36
8920,15
8920,19
8920,26
8920,29
8920,35
8920,62
8719,0
8719,11
8719,3
8719,27
8719,1
8719,7
8719,19
8719,43
8719,2
8719,22
8719,56
8719,55
8719,4
8719,8
8719,14
8719,61
8719,142
1315,0
1315,86
1315,1
1315,3
1315,59
1315,89
1315,26
1315,44
1315,13
1315,2
1315,60
1315,6
1315,4
1315,47
1315,74
1315,21
1315,37
1315,99
1315,33
1315,5
1315,10
1315,121
1315,35
1315,25
1315,14
1315,8
1315,58
1315,50
1315,112
4820,83
4820,3
4820,10
4820,2
4820,4
4820,7
4820,1
4820,143
4820,8
4820,132
4820,28
4820,5
4820,62
4820,18
4820,20
4820,9
4820,42
4820,0
4820,21
4820,6
4820,57
4820,122
7974,0
7974,3
7974,18
7974,1
7974,60
7974,17
7974,16
7974,2
7974,5
7974,112
7974,124
7974,129
7974,29
7974,36
7974,88
7974,8
7974,98
7974,110
7974,31
7974,26
7974,4
7974,6
7974,52
7974,73
7974,94
7974,41
6776,0
6776,9
6776,3
6776,2
6776,1
6776,141
6776,66
6776,20
6776,7
6776,5
6776,12
6776,39
6776,32
6776,21
6776,4
6776,23
5325,0
5325,60
5325,26
5325,18
5325,1
5325,65
5325,2
5325,52
5325,88
5325,68
5325,90
5325,31
5325,106
5325,14
5325,129
5325,3
5325,4
5325,98
2068,0
2068,18
2068,3
2068,13
2068,107
2068,1
2068,40
2068,31
2068,2
2068,39
2068,17
2068,54
2068,35
2068,72
2068,127
2068,44
2068,25
2068,33
2068,78
2068,5
2068,21
2068,91
2068,29
9503,0
9503,18
9503,3
9503,60
9503,2
9503,1
9503,112
9503,9
9503,88
9503,7
9503,5
9503,15
9503,16
9503,4
9503,8
9503,129
9503,36
9503,47
9503,94
9503,30
9503,71
9503,26
9503,42
9503,34
1937,3
1937,20
1937,0
1937,9
1937,112
1937,1
1937,17
1937,2
1937,16
1937,48
1937,43
1937,126
1937,60
1937,4
1937,8
1937,5
1937,45
1937,29
1937,7
1937,140
1937,129
1937,88
1937,31
1937,14
1937,52
3237,0
3237,3
3237,1
3237,17
3237,2
3237,44
3237,5
3237,59
3237,16
3237,36
3237,6
3237,8
3237,120
3237,104
3237,4
3237,51
3237,21
3237,109
3237,13
3237,26
3237,18
3237,25
3237,29
3237,41
3237,57
3237,15
3237,35
3237,31
3237,47
3237,73
3237,62
6594,0
6594,3
6594,1
6594,11
6594,19
6594,42
6594,2
6594,124
6594,6
6594,27
6594,22
6594,5
6594,4
6594,8
6594,110
6594,61
6594,109
6594,51
6594,57
6594,36
6594,16
6594,62
6594,14
6594,15
6594,63
6594,29
6594,98
1583,0
1583,13
1583,10
1583,1
1583,6
1583,3
1583,2
1583,35
1583,33
1583,28
1583,24
1583,50
1583,44
1583,37
1583,120
1583,14
1583,49
1583,5
1583,58
1583,97
1583,12
1583,57
3761,0
3761,1
3761,26
3761,47
3761,59
3761,2
3761,74
3761,95
3761,4
6913,0
6913,1
6913,3
6913,52
6913,13
6913,5
6913,10
6913,2
6913,6
6913,16
6913,25
6913,11
6913,39
6913,119
6913,40
6913,17
6913,37
6913,15
6913,4
6913,64
6913,9
6913,68
6913,35
6913,31
1021,0
1021,26
1021,59
1021,1
1021,2
1021,45
1021,47
1021,3
1021,81
1021,138
1021,6
1021,74
1021,4
1021,57
6500,0
6500,3
6500,24
6500,1
6500,2
6500,59
6500,6
6500,26
6500,120
6500,5
6500,4
6500,8
6500,113
6500,21
6500,16
6500,36
6500,47
3543,0
3543,18
3543,26
3543,1
3543,2
3543,60
3543,135
3543,64
3543,112
3543,52
3543,106
3543,4
3543,31
3543,3
3543,92
3543,17
3543,14
3543,29
3543,65
3543,90
4684,0
4684,26
4684,52
4684,17
4684,18
4684,65
4684,108
4684,2
4684,1
4684,90
4684,106
4684,45
4684,31
4684,123
4684,16
4684,14
4684,3
4684,43
4684,73
9055,0
9055,99
9055,9
9055,26
9055,1
9055,2
9055,3
9055,71
9055,20
9055,43
9055,4
9055,66
9055,17
9055,45
9055,89
9055,86
5033,0
5033,3
5033,17
5033,11
5033,27
5033,1
5033,19
5033,21
5033,2
5033,5
5033,16
5033,29
5033,22
5033,61
5033,56
5033,8
5033,10
5033,4
5033,58
5033,36
9576,0
9576,26
9576,1
9576,99
9576,2
9576,63
9576,52
9576,17
9576,31
9576,65
9576,18
9576,108
9576,14
9576,45
9576,21
9576,29
9576,106
9576,86
3835,0
3835,28
3835,26
3835,24
3835,59
3835,1
3835,2
3835,47
3835,3
3835,4
3835,74
3835,7
3835,6
2405,0
2405,10
2405,9
2405,30
2405,75
2405,1
2405,3
2405,7
2405,2
2405,139
2405,32
2405,49
2405,34
2405,4
2405,101
2405,6
2405,28
2405,38
2405,103
2405,55
2405,11
2405,82
2405,20
2405,8
2405,12
2405,18
2405,22
2405,42
3213,0
3213,10
3213,22
3213,11
3213,3
3213,49
3213,6
3213,1
3213,2
3213,28
3213,19
3213,4
3213,27
3213,8
3213,15
3213,61
3213,5
3213,37
5980,0
5980,89
5980,86
5980,1
5980,3
5980,2
5980,11
5980,9
5980,20
5980,121
5980,13
5980,19
5980,27
5980,23
5980,7
5980,15
5980,22
5980,12
5980,5
5980,62
5980,21
5980,144
5980,56
7810,0
7810,3
7810,1
7810,16
7810,2
7810,5
7810,52
7810,6
7810,17
7810,29
7810,41
7810,119
7810,8
7810,110
7810,64
7810,36
7810,26
5374,0
5374,3
5374,70
5374,1
5374,16
5374,2
5374,5
5374,17
5374,29
5374,114
5374,6
5374,52
5374,10
5374,37
5374,64
5374,36
5374,110
5374,119
5374,31
5374,24
5374,41
4531,0
4531,3
4531,1
4531,16
4531,5
4531,17
4531,2
4531,6
4531,29
4531,18
4531,36
4531,64
4531,52
4531,110
4531,31
4531,10
4531,41
4531,8
4531,119
4531,65
4531,90
4531,113
7341,0
7341,26
7341,63
7341,80
7341,102
7341,1
7341,2
7341,45
7341,137
7341,131
7341,52
7341,108
7341,123
7341,138
7341,4
7341,71
7341,106
9344,0
9344,63
9344,26
9344,45
9344,80
9344,106
9344,108
9344,58
9344,137
9344,1
9344,2
9344,102
9344,123
9344,52
9344,138
9344,14
1601,0
1601,80
1601,108
1601,26
1601,45
1601,102
1601,1
1601,2
1601,137
1601,63
1601,123
1601,106
1601,138
1601,52
1601,58
1601,14
1601,131
1601,71
1601,31
1601,88
3061,0
3061,26
3061,60
3061,112
3061,52
3061,1
3061,129
3061,88
3061,2
3061,17
3061,71
3061,4
3061,43
3061,63
3061,29
3061,80
7025,0
7025,10
7025,3
7025,28
7025,2
7025,1
7025,6
7025,4
7025,8
7025,15
7025,5
7025,25
7025,51
7025,13
7025,14
7025,35
7025,49
7025,119
7025,41
7025,58
8096,0
8096,83
8096,3
8096,9
8096,1
8096,2
8096,10
8096,4
8096,8
8096,132
8096,75
8096,7
8096,18
8096,6
8096,119
8096,15
8096,17
8096,57
8096,120
8096,30
2701,0
2701,83
2701,3
2701,9
2701,10
2701,4
2701,7
2701,1
2701,2
2701,132
2701,143
2701,62
2701,8
2701,42
2701,18
2701,5
2701,28
2701,20
2701,55
2701,122
2701,15
4822,0
4822,107
4822,1
4822,17
4822,2
4822,16
4822,3
4822,21
4822,29
4822,41
4822,26
4822,14
4822,70
4822,50
4822,6
4822,73
9784,0
9784,107
9784,1
9784,17
9784,2
9784,21
9784,29
9784,16
9784,3
9784,26
9784,99
9784,14
9784,10
9784,41
9784,73
9784,31
9784,47
9784,65
8451,0
8451,26
8451,60
8451,112
8451,88
8451,129
8451,1
8451,2
8451,71
8451,80
8451,4
8451,102
2515,0
2515,3
2515,19
2515,23
2515,115
2515,2
2515,11
2515,22
2515,1
2515,7
2515,12
2515,90
2515,65
2515,93
2515,27
2515,5
2515,4
2515,15
2515,8
5347,9
5347,3
5347,11
5347,0
5347,24
5347,1
5347,7
5347,20
5347,139
5347,43
5347,38
5347,12
5347,27
5347,8
5347,16
5347,4
5347,14
5347,48
5347,6
5347,56
5347,113
5347,2
5347,5
5347,36
5347,41
5347,19
5347,68
5347,96
3524,0
3524,24
3524,7
3524,2
3524,20
3524,9
3524,38
3524,11
3524,4
3524,12
3524,27
3524,8
3524,16
3524,3
3524,56
3524,6
3524,5
3524,19
3524,113
3524,43
3524,36
3524,68
3524,41
3524,96
3524,1
3524,30
3524,23
3524,67
4683,0
4683,9
4683,24
4683,3
4683,1
4683,7
4683,2
4683,11
4683,20
4683,43
4683,38
4683,12
4683,27
4683,4
4683,8
4683,16
4683,48
4683,139
4683,6
4683,14
4683,56
4683,5
4683,113
4683,19
4683,36
4683,41
6828,0
6828,9
6828,3
6828,11
6828,24
6828,7
6828,1
6828,2
6828,20
6828,139
6828,12
6828,43
6828,38
6828,4
6828,8
6828,16
6828,27
6828,48
6828,14
6828,6
6828,113
6828,56
6828,5
6828,36
6828,41
6828,19
6828,23
6828,67
6828,68
1381,0
1381,9
1381,3
1381,11
1381,1
1381,24
1381,7
1381,20
1381,139
1381,2
1381,4
1381,27
1381,8
1381,43
1381,38
1381,12
1381,6
1381,5
1381,16
1381,48
1381,19
1381,56
1381,18
1381,14
1381,30
1381,10
1381,55
1381,13
1381,22
1381,36
1381,96
1381,68
3256,0
3256,18
3256,59
3256,17
3256,2
3256,60
3256,31
3256,16
3256,73
3256,47
3256,135
3256,95
3256,74
3256,3
3256,119
3256,63
3256,1
2371,0
2371,28
2371,24
2371,1
2371,59
2371,26
2371,2
2371,3
2371,47
2371,4
2371,74
2371,8
2371,7
2371,51
2371,6
2371,10
2371,95
8249,0
8249,3
8249,1
8249,9
8249,17
8249,24
8249,16
8249,5
8249,2
8249,11
8249,36
8249,29
8249,20
8249,96
8249,52
8249,41
8249,6
8249,48
8249,43
8249,14
8249,27
8249,4
8249,8
8249,113
8249,42
8249,64
1757,0
1757,18
1757,3
1757,1
1757,60
1757,2
1757,135
1757,4
1757,8
1757,47
1757,10
1757,64
1757,51
1757,5
1757,26
1757,109
1757,94
1757,16
1757,112
1757,12
1757,17
1696,1
1696,13
1696,0
1696,75
1696,38
1696,7
1696,10
1696,3
1696,2
1696,30
1696,116
1696,9
1696,33
1696,55
1696,42
1696,73
1696,34
1696,6
1696,32
1696,77
1696,11
7778,0
7778,52
7778,17
7778,26
7778,60
7778,2
7778,18
7778,1
7778,16
7778,124
7778,65
7778,88
7778,31
7778,73
7778,110
7778,3
7778,82
7778,102
7778,123
9173,0
9173,18
9173,3
9173,1
9173,10
9173,2
9173,7
9173,124
9173,122
9173,98
9173,5
9173,8
9173,4
9173,94
9173,51
9173,16
9173,14
9173,37
9173,36
9173,55
2724,0
2724,18
2724,26
2724,17
2724,53
2724,1
2724,2
2724,3
2724,31
2724,124
2724,16
2724,29
2724,47
2724,50
2724,65
2724,4
2724,93
2724,21
2724,91
2724,13
2724,59
2724,73
2724,98
2724,14
2724,42
4487,26
4487,0
4487,45
4487,17
4487,1
4487,65
4487,2
4487,18
4487,31
4487,138
4487,21
4487,52
4487,3
4487,81
4487,90
4487,73
4487,29
4487,4
4487,57
4487,51
4487,123
4487,16
7716,0
7716,26
7716,1
7716,3
7716,18
7716,2
7716,27
7716,11
7716,19
7716,45
7716,31
7716,4
7716,47
7716,65
7716,5
7716,6
7716,29
7716,8
7716,108
7716,138
7716,21
7716,15
7716,22
7716,59
7716,90
7716,73
7716,97
4723,0
4723,26
4723,99
4723,18
4723,11
4723,3
4723,2
4723,1
4723,47
4723,64
4723,12
4723,16
4723,27
4723,5
4723,19
4723,92
4723,36
4723,15
1679,0
1679,17
1679,2
1679,3
1679,16
1679,21
1679,107
1679,87
1679,52
1679,26
1679,31
1679,1
1679,73
1679,4
1679,14
1679,41
1679,50
505,0
505,112
505,1
505,9
505,2
505,7
505,60
505,3
505,19
505,88
505,133
505,105
505,20
505,5
505,4
505,8
505,129
505,67
505,69
505,12
505,22
505,11
505,71
505,6
505,13
505,34
505,39
505,15
505,23
505,130
505,55
6823,0
6823,112
6823,3
6823,2
6823,60
6823,7
6823,9
6823,1
6823,19
6823,133
6823,88
6823,129
6823,4
6823,22
6823,105
6823,8
6823,12
6823,5
6823,71
6823,20
6823,69
6823,11
6823,130
6823,34
6823,67
6823,15
6823,23
6823,25
5030,0
5030,112
5030,3
5030,2
5030,7
5030,60
5030,9
5030,1
5030,19
5030,133
5030,4
5030,88
5030,8
5030,129
5030,22
5030,105
5030,12
5030,5
5030,71
5030,20
5030,34
5030,67
5030,69
5030,11
5030,130
5030,6
5030,18
5030,25
5030,23
3614,0
3614,3
3614,112
3614,2
3614,7
3614,60
3614,9
3614,1
3614,19
3614,133
3614,4
3614,88
3614,129
3614,8
3614,105
3614,22
3614,5
3614,20
3614,71
3614,12
3614,67
3614,69
3614,6
3614,34
3614,11
3614,15
3614,130
3614,25
3614,26
3614,23
5243,0
5243,112
5243,3
5243,2
5243,7
5243,60
5243,9
5243,1
5243,19
5243,133
5243,4
5243,22
5243,129
5243,88
5243,8
5243,105
5243,12
5243,5
5243,71
5243,20
5243,130
5243,67
5243,34
5243,69
5243,11
5243,6
5243,15
5243,23
877,0
877,9
877,1
877,17
877,3
877,13
877,40
877,2
877,12
877,39
877,20
877,32
877,5
877,141
877,54
877,16
877,132
877,29
877,66
877,33
877,44
877,97
2982,0
2982,10
2982,107
2982,1
2982,3
2982,17
2982,5
2982,18
2982,36
2982,31
2982,2
2982,15
2982,4
2982,144
2982,64
2982,8
2982,50
2982,16
2982,41
7970,0
7970,70
7970,3
7970,1
7970,2
7970,120
7970,16
7970,21
7970,6
7970,36
7970,114
7970,57
7970,8
7970,10
7970,41
7970,4
7970,14
7970,29
7970,5
7970,15
7970,51
7970,73
7970,18
7970,31
1171,0
1171,18
1171,3
1171,1
1171,99
1171,2
1171,10
1171,4
1171,8
1171,5
1171,64
1171,16
1171,51
1171,60
1171,28
1171,94
1171,44
1171,122
1171,15
1171,36
1171,6
1171,37
1171,25
1171,57
1171,11
1171,98
1171,135
4836,0
4836,59
4836,1
4836,47
4836,24
4836,2
4836,74
4836,18
4836,123
4836,26
4836,3
4836,45
4836,14
4836,68
4836,21
4836,63
4836,95
4836,6
4836,41
5905,0
5905,11
5905,3
5905,7
5905,56
5905,2
5905,27
5905,1
5905,24
5905,19
5905,6
5905,8
5905,4
5905,5
5905,22
5905,16
5905,28
5905,14
5905,51
5905,68
5905,43
151,0
151,9
151,1
151,13
151,82
151,2
151,3
151,7
151,12
151,40
151,38
151,32
151,23
151,33
151,20
151,30
151,54
151,34
151,24
151,39
151,5
151,31
151,72
151,6
151,46
151,14
151,10
41,0
41,9
41,1
41,13
41,82
41,2
41,3
41,7
41,12
41,40
41,38
41,32
41,33
41,20
41,30
41,23
41,34
41,39
41,54
41,31
41,72
41,5
41,24
41,11
41,6
41,46
41,55
41,14
314,0
314,1
314,13
314,9
314,3
314,2
314,7
314,40
314,12
314,32
314,39
314,20
314,33
314,54
314,38
314,31
314,72
314,5
314,34
314,11
314,103
314,97
314,132
314,17
314,30
314,6
314,25
314,10
1391,0
1391,2
1391,7
1391,13
1391,9
1391,12
1391,40
1391,32
1391,39
1391,1
1391,10
1391,20
1391,3
1391,33
1391,54
1391,66
1391,5
1391,38
1391,132
1391,31
1391,103
1391,72
1391,23
1391,30
1391,34
5545,0
5545,26
5545,18
5545,1
5545,45
5545,65
5545,120
5545,138
5545,106
5545,2
5545,21
5545,90
5545,29
5545,17
5545,47
8666,0
8666,92
8666,26
8666,59
8666,1
8666,12
8666,2
8666,18
8666,47
8666,65
8666,3
8666,14
8666,6
8666,74
9331,0
9331,9
9331,1
9331,2
9331,66
9331,3
9331,32
9331,13
9331,7
9331,10
9331,20
9331,12
9331,55
9331,5
9331,57
9331,4
9331,14
9331,60
9331,82
9331,76
9331,30
2119,0
2119,2
2119,3
2119,66
2119,9
2119,1
2119,12
2119,20
2119,10
2119,4
2119,30
2119,13
2119,55
2119,103
2119,14
2119,57
2119,32
2119,7
2119,5
2119,76
2119,101
2119,8
2119,34
3295,0
3295,9
3295,1
3295,32
3295,2
3295,13
3295,3
3295,66
3295,7
3295,12
3295,20
3295,10
3295,4
3295,30
3295,14
3295,5
3295,57
3295,103
3295,76
3295,120
3295,11
3295,23
3295,37
3295,135
3117,0
3117,9
3117,1
3117,32
3117,2
3117,13
3117,3
3117,66
3117,10
3117,7
3117,12
3117,20
3117,4
3117,5
3117,30
3117,103
3117,14
3117,57
3117,53
3117,76
3117,37
3117,120
3117,85
3117,135
3117,34
7611,0
7611,40
7611,3
7611,39
7611,17
7611,1
7611,107
7611,24
7611,9
7611,2
7611,136
7611,54
7611,14
7611,21
7611,29
7611,31
7611,81
2177,0
2177,17
2177,3
2177,1
2177,16
2177,2
2177,87
2177,5
2177,18
2177,113
2177,24
2177,36
2177,110
2177,41
2177,31
2177,64
5189,0
5189,17
5189,3
5189,1
5189,16
5189,2
5189,87
5189,18
5189,5
5189,7
5189,31
5189,64
5189,36
5189,119
5189,15
5189,110
5189,52
5189,73
5189,41
5189,4
5189,65
5329,9
5329,0
5329,1
5329,2
5329,3
5329,66
5329,141
5329,20
5329,7
5329,76
5329,32
5329,5
5329,4
5329,12
5329,55
5329,57
5329,13
5329,8
5329,78
5329,48
7347,0
7347,9
7347,2
7347,3
7347,1
7347,20
7347,66
7347,7
7347,141
7347,76
7347,5
7347,32
7347,12
7347,4
7347,57
7347,78
7347,14
6845,0
6845,9
6845,2
6845,1
6845,3
6845,20
6845,66
6845,141
6845,7
6845,32
6845,76
6845,12
6845,5
6845,4
6845,78
6845,13
6845,14
6845,39
6845,21
6845,57
6554,0
6554,9
6554,2
6554,3
6554,1
6554,20
6554,66
6554,141
6554,7
6554,5
6554,32
6554,76
6554,4
6554,12
6554,57
6554,8
6554,13
6554,14
6554,21
8388,0
8388,9
8388,2
8388,3
8388,20
8388,66
8388,1
8388,7
8388,141
8388,76
8388,5
8388,12
8388,32
8388,4
8388,78
8388,21
8388,57
8388,14
6284,9
6284,0
6284,2
6284,3
6284,1
6284,20
6284,66
6284,141
6284,7
6284,76
6284,32
6284,5
6284,12
6284,78
6284,4
6284,57
6284,21
6284,14
6284,13
6284,48
3414,0
3414,9
3414,141
3414,1
3414,20
3414,3
3414,13
3414,2
3414,7
3414,12
3414,66
3414,33
3414,48
3414,4
3414,39
3414,5
3414,57
3414,40
3414,44
3414,32
3414,17
3414,45
3414,54
3414,8
3414,50
3974,0
3974,9
3974,141
3974,1
3974,20
3974,3
3974,13
3974,2
3974,7
3974,12
3974,33
3974,66
3974,4
3974,48
3974,5
3974,39
3974,32
3974,45
3974,57
3974,40
3974,44
3974,17
3974,54
3974,8
5049,0
5049,141
5049,9
5049,3
5049,13
5049,2
5049,20
5049,1
5049,7
5049,12
5049,33
5049,66
5049,4
5049,45
5049,48
5049,5
5049,44
5049,57
5049,39
5049,8
5049,32
5049,40
5049,54
5049,81
7180,0
7180,11
7180,19
7180,3
7180,27
7180,7
7180,2
7180,22
7180,1
7180,56
7180,61
7180,142
7180,4
7180,14
7180,5
7180,6
7180,8
7180,23
3913,0
3913,3
3913,1
3913,16
3913,5
3913,52
3913,2
3913,17
3913,6
3913,29
3913,36
3913,110
3913,64
3913,41
3913,10
3913,15
3913,119
3913,14
3913,4
3913,8
3913,63
5792,0
5792,3
5792,1
5792,5
5792,16
5792,2
5792,6
5792,17
5792,52
5792,36
5792,29
5792,10
5792,110
5792,119
5792,64
5792,37
5792,15
5792,41
5792,4
499,0
499,3
499,1
499,42
499,17
499,19
499,2
499,27
499,6
499,5
499,16
499,21
499,11
499,113
499,62
499,4
499,36
499,29
499,8
499,63
499,14
499,22
499,41
499,61
499,134
499,15
499,24
3291,0
3291,9
3291,3
3291,2
3291,66
3291,20
3291,7
3291,76
3291,1
3291,12
3291,32
3291,48
3291,5
3291,14
3291,13
3291,141
3291,44
3291,21
3291,45
3291,144
4182,0
4182,9
4182,1
4182,3
4182,66
4182,20
4182,2
4182,7
4182,76
4182,32
4182,12
4182,48
4182,13
4182,141
4182,5
4182,21
4182,29
4182,45
4182,17
4182,23
4182,4
4182,53
5498,0
5498,9
5498,20
5498,3
5498,1
5498,2
5498,7
5498,66
5498,12
5498,48
5498,76
5498,38
5498,45
5498,14
5498,67
5498,19
5498,69
5498,11
5498,144
5498,5
5498,4
5498,55
5554,0
5554,9
5554,2
5554,3
5554,66
5554,20
5554,1
5554,76
5554,7
5554,12
5554,32
5554,14
5554,5
5554,13
5554,141
5554,21
5554,48
5554,16
9632,0
9632,3
9632,2
9632,5
9632,6
9632,16
9632,21
9632,1
9632,36
9632,18
9632,68
9632,31
9632,41
9632,4
9632,14
9632,8
9632,73
9632,63
9632,53
9632,65
9632,26
8071,0
8071,3
8071,1
8071,2
8071,5
8071,6
8071,21
8071,16
8071,36
8071,68
8071,14
8071,15
8071,41
8071,4
8071,31
8071,17
8071,20
8071,69
8071,8
8071,52
8154,9
8154,0
8154,1
8154,3
8154,2
8154,20
8154,32
8154,120
8154,10
8154,66
8154,13
8154,7
8154,4
8154,12
8154,5
8154,76
8154,45
8154,48
8154,8
8154,30
8154,54
8154,53
7886,0
7886,9
7886,1
7886,3
7886,2
7886,20
7886,66
7886,32
7886,7
7886,10
7886,12
7886,13
7886,4
7886,53
7886,5
7886,57
7886,23
7886,39
7886,51
7886,76
7886,8
7886,48
7886,135
6892,0
6892,70
6892,3
6892,1
6892,24
6892,69
6892,114
6892,21
6892,6
6892,113
6892,20
6892,67
6892,2
6892,16
6892,36
6892,41
6892,29
6892,5
6892,105
6892,9
6892,8
6892,26
6892,144
6891,0
6891,9
6891,1
6891,3
6891,2
6891,120
6891,32
6891,10
6891,20
6891,13
6891,7
6891,66
6891,4
6891,12
6891,5
6891,8
6891,76
6891,48
6891,55
6891,30
6891,44
6891,57
6891,25
8460,9
8460,0
8460,1
8460,3
8460,2
8460,20
8460,32
8460,120
8460,66
8460,7
8460,13
8460,10
8460,4
8460,12
8460,5
8460,45
8460,48
8460,76
8460,8
8460,30
8460,14
1705,0
1705,108
1705,26
1705,80
1705,63
1705,1
1705,102
1705,137
1705,45
1705,2
1705,106
1705,58
1705,52
1705,123
5983,0
5983,3
5983,1
5983,60
5983,18
5983,16
5983,2
5983,5
5983,17
5983,96
5983,52
5983,10
5983,6
5983,36
5983,29
5983,112
5983,9
5983,64
5983,41
5983,110
479,0
479,17
479,52
479,18
479,26
479,2
479,3
479,90
479,16
479,31
479,108
479,137
479,53
479,73
479,63
479,106
479,93
479,64
479,1
479,50
479,45
479,4
479,135
479,80
479,102
479,5
479,110
3265,0
3265,30
3265,10
3265,75
3265,9
3265,1
3265,7
3265,4
3265,3
3265,2
3265,38
3265,34
3265,83
3265,6
3265,62
3265,79
3265,32
3265,55
3265,22
3265,8
3265,49
3265,20
2471,0
2471,9
2471,141
2471,18
2471,3
2471,1
2471,7
2471,2
2471,12
2471,20
2471,53
2471,4
2471,13
2471,93
2471,66
2471,8
2471,57
2471,48
2471,55
2471,23
2471,5
2471,76
2471,32
2471,30
431,0
431,42
431,3
431,19
431,1
431,11
431,27
431,2
431,7
431,22
431,4
431,5
431,56
431,17
431,21
431,8
431,29
431,6
431,14
431,63
431,15
431,62
431,61
431,55
431,97
743,0
743,1
743,24
743,3
743,18
743,9
743,60
743,2
743,113
743,4
743,5
743,8
743,6
743,112
743,12
743,16
743,52
743,88
743,21
743,82
743,129
743,68
4907,0
4907,35
4907,3
4907,13
4907,1
4907,31
4907,40
4907,2
4907,33
4907,25
4907,54
4907,46
4907,6
4907,72
4907,50
820,0
820,3
820,1
820,18
820,17
820,16
820,2
820,36
820,43
820,5
820,6
820,29
820,14
820,8
820,41
820,10
820,4
820,31
820,64
820,15
820,53
820,127
8716,0
8716,3
8716,18
8716,1
8716,2
8716,16
8716,124
8716,5
8716,36
8716,43
8716,6
8716,99
8716,53
8716,29
8716,17
8716,14
8716,41
8716,8
8716,15
8716,98
8716,4
8716,31
6364,0
6364,3
6364,18
6364,11
6364,2
6364,1
6364,36
6364,6
6364,16
6364,5
6364,43
6364,124
6364,14
6364,53
6364,8
6364,68
6364,41
6364,27
6364,56
6364,15
6364,4
6364,64
6364,29
6364,92
6364,98
6364,12
6364,17
6364,35
4609,0
4609,3
4609,1
4609,18
4609,11
4609,2
4609,43
4609,6
4609,36
4609,44
4609,5
4609,25
4609,16
4609,4
4609,8
4609,14
4609,41
4609,29
4609,53
4609,24
4609,58
4609,15
4609,96
4609,27
4609,51
4609,127
4609,57
8633,0
8633,18
8633,17
8633,26
8633,47
8633,2
8633,1
8633,119
8633,65
8633,16
8633,59
8633,3
8633,64
8633,52
8633,31
8633,110
8633,95
8633,73
6629,17
6629,0
6629,15
6629,31
6629,11
6629,2
6629,16
6629,4
6629,27
6629,50
6629,21
6629,29
6629,1
6629,18
6629,3
6629,35
6629,14
6629,13
6629,6
6629,97
6629,70
6629,8
6629,65
6629,63
6612,0
6612,18
6612,45
6612,26
6612,1
6612,2
6612,138
6612,21
6612,53
6612,29
6612,4
6612,65
494,0
494,1
494,3
494,11
494,2
494,6
494,19
494,36
494,27
494,4
494,5
494,16
494,17
494,8
494,21
494,22
494,41
494,73
494,29
494,44
494,15
494,14
494,61
494,57
494,120
494,18
494,82
494,46
494,125
494,35
484,0
484,3
484,1
484,2
484,6
484,24
484,5
484,16
484,21
484,113
484,8
484,4
484,62
484,36
484,41
484,15
484,42
484,63
484,14
484,68
484,50
484,19
484,35
1322,0
1322,1
1322,9
1322,13
1322,2
1322,40
1322,17
1322,20
1322,32
1322,3
1322,12
1322,132
1322,66
1322,39
1322,10
1322,81
1322,7
1322,5
1322,48
1322,4
1322,16
1322,29
1322,8
1322,33
1322,21
1322,82
4215,0
4215,9
4215,3
4215,1
4215,2
4215,20
4215,66
4215,7
4215,141
4215,12
4215,32
4215,5
4215,13
4215,21
4215,139
4215,39
4215,10
4215,4
4215,76
4215,33
4215,8
4215,23
4215,86
1068,0
1068,26
1068,59
1068,47
1068,1
1068,2
1068,31
1068,74
1068,3
1068,17
1068,25
1068,18
1068,4
1068,95
1068,50
1068,21
1068,44
1068,16
1068,60
1068,6
1068,71
1068,5
1068,29
4796,0
4796,52
4796,1
4796,26
4796,88
4796,60
4796,80
4796,63
4796,2
4796,102
4796,17
4796,99
4796,47
4796,107
4796,59
4796,138
4796,71
4796,4
4796,74
1447,0
1447,40
1447,17
1447,3
1447,1
1447,81
1447,39
1447,2
1447,136
1447,54
1447,25
1447,127
1447,31
1447,12
7540,0
7540,1
7540,18
7540,47
7540,2
7540,26
7540,21
7540,68
7540,99
7540,98
7540,17
7540,59
