tag_id,isbn
5,080508052X
48,080508052X
72,080508052X
10,080508052X
4,080508052X
29,080508052X
31,080508052X
9,805080511
13,805080511
3,805080511
40,805080511
7,805080511
12,805080511
17,805080511
20,805080511
39,805080511
54,805080511
66,805080511
32,805080511
82,805080511
5,805080511
48,805080511
4,805080511
72,805080511
29,805080511
44,805080511
46,805080511
23,805080511
9,080508049X
13,080508049X
3,080508049X
40,080508049X
17,080508049X
7,080508049X
12,080508049X
20,080508049X
39,080508049X
66,080508049X
54,080508049X
32,080508049X
82,080508049X
5,080508049X
72,080508049X
48,080508049X
46,080508049X
29,080508049X
4,080508049X
23,080508049X
31,080508049X
26,849759388X
59,849759388X
47,849759388X
3,849759388X
5,849759388X
74,849759388X
16,849759388X
96,849759388X
18,849759388X
4,849759388X
51,849759388X
25,849759388X
15,849759388X
10,849759388X
29,849759388X
17,849759388X
119,849759388X
109,849759388X
6,849759388X
57,849759388X
18,006078721X
3,006078721X
12,006078721X
10,006078721X
5,006078721X
16,006078721X
96,006078721X
4,006078721X
8,006078721X
17,006078721X
9,006078721X
15,006078721X
6,006078721X
36,006078721X
23,006078721X
13,006078721X
119,006078721X
68,006078721X
57,006078721X
64,006078721X
110,006078721X
94,006078721X
87,006078721X
42,038560310X
3,038560310X
9,038560310X
11,038560310X
19,038560310X
6,038560310X
5,038560310X
16,038560310X
4,038560310X
30,038560310X
20,038560310X
34,038560310X
8,038560310X
21,038560310X
62,038560310X
36,038560310X
22,038560310X
125,038560310X
96,038560310X
41,038560310X
48,038560310X
17,038560310X
68,038560310X
14,038560310X
24,1594482225
3,1594482225
26,1594482225
113,1594482225
4,1594482225
18,1594482225
59,1594482225
68,1594482225
21,1594482225
117,1594482225
7,1594482225
89,740748475
24,740748475
86,740748475
3,740748475
17,740748475
40,740748475
39,740748475
52,740748475
13,740748475
99,740748475
9,740748475
7,740748475
14,740748475
26,740748475
113,740748475
21,740748475
121,740748475
89,836204387
24,836204387
86,836204387
3,836204387
39,836204387
40,836204387
17,836204387
99,836204387
26,836204387
9,836204387
13,836204387
7,836204387
12,836204387
54,836204387
29,836204387
31,836204387
121,836204387
21,836204387
89,836221362
24,836221362
3,836221362
86,836221362
39,836221362
40,836221362
7,836221362
13,836221362
17,836221362
12,836221362
99,836221362
9,836221362
52,836221362
121,836221362
4,836221362
81,836221362
26,836221362
29,836221362
21,836221362
25,836221362
89,751500283
24,751500283
86,751500283
40,751500283
3,751500283
99,751500283
17,751500283
39,751500283
9,751500283
13,751500283
7,751500283
21,751500283
121,751500283
29,751500283
26,751500283
12,751500283
52,751500283
81,751500283
89,836217691
24,836217691
3,836217691
86,836217691
40,836217691
39,836217691
7,836217691
9,836217691
99,836217691
17,836217691
13,836217691
121,836217691
52,836217691
12,836217691
29,836217691
81,836217691
21,836217691
14,836217691
89,836217357
24,836217357
3,836217357
86,836217357
40,836217357
39,836217357
7,836217357
17,836217357
121,836217357
9,836217357
13,836217357
12,836217357
81,836217357
99,836217357
26,836217357
21,836217357
29,836217357
52,836217357
20,000712774X
70,000712774X
3,000712774X
9,000712774X
17,000712774X
42,000712774X
16,000712774X
21,000712774X
114,000712774X
45,000712774X
48,000712774X
29,000712774X
69,000712774X
4,000712774X
5,000712774X
14,000712774X
8,000712774X
67,000712774X
31,000712774X
126,000712774X
3,3518367064
17,3518367064
52,3518367064
16,3518367064
5,3518367064
29,3518367064
63,3518367064
44,3518367064
36,3518367064
31,3518367064
41,3518367064
60,3518367064
88,3518367064
119,3518367064
64,3518367064
110,3518367064
4,3518367064
8,3518367064
13,3518367064
96,3518367064
18,3518367064
50,3518367064
9,3518367064
20,552142743
141,552142743
3,552142743
9,552142743
7,552142743
4,552142743
13,552142743
12,552142743
45,552142743
5,552142743
66,552142743
8,552142743
76,552142743
57,552142743
10,552142743
48,552142743
130,552142743
14,552142743
9,60988649
3,60988649
11,60988649
42,60988649
132,60988649
4,60988649
6,60988649
20,60988649
34,60988649
8,60988649
116,60988649
18,60988649
30,60988649
5,60988649
12,60988649
16,60988649
36,60988649
41,60988649
125,60988649
38,60988649
15,60988649
22,60988649
19,60988649
13,60988649
96,60988649
51,60988649
9,1401308201
26,1401308201
3,1401308201
101,1401308201
132,1401308201
15,1401308201
20,1401308201
99,1401308201
32,1401308201
17,1401308201
4,1401308201
8,1401308201
7,1401308201
10,1401308201
12,1401308201
30,1401308201
11,1401308201
6,1401308201
24,1401308201
68,1401308201
9,063407881X
3,063407881X
101,063407881X
26,063407881X
5,063407881X
51,063407881X
20,063407881X
9,689840349
3,689840349
13,689840349
40,689840349
7,689840349
32,689840349
12,689840349
20,689840349
39,689840349
54,689840349
17,689840349
82,689840349
43,689840349
72,689840349
5,689840349
33,689840349
38,689840349
66,689840349
34,689840349
57,689840349
4,689840349
11,689840349
29,689840349
48,689840349
18,689840349
26,143037579
60,143037579
17,143037579
112,143037579
52,143037579
87,143037579
63,143037579
3,143037579
16,143037579
88,143037579
31,143037579
129,143037579
73,143037579
110,143037579
14,143037579
20,553562738
139,553562738
18,553562738
3,553562738
9,553562738
7,553562738
48,553562738
135,553562738
4,553562738
45,553562738
57,553562738
92,553562738
8,553562738
5,553562738
12,553562738
127,553562738
43,553562738
11,553562738
78,553562738
14,553562738
19,553562738
18,60931809
26,60931809
45,60931809
47,60931809
43,60931809
92,60931809
64,60931809
3,60931809
4,60931809
59,60931809
26,60838590
45,60838590
18,60838590
124,60838590
87,60838590
92,60838590
4,60838590
3,60838590
18,60839783
26,60839783
47,60839783
59,60839783
3,60839783
4,60839783
27,60839783
43,60839783
87,60839783
14,60839783
134,60839783
63,60839783
95,60839783
16,60839783
64,60839783
29,60839783
45,60839783
11,60839783
131,60839783
40,64401480
3,64401480
39,64401480
9,64401480
17,64401480
24,64401480
54,64401480
7,64401480
13,64401480
72,64401480
32,64401480
70,64401480
31,64401480
5,64401480
40,64401510
3,64401510
9,64401510
39,64401510
24,64401510
54,64401510
7,64401510
17,64401510
32,64401510
13,64401510
72,64401510
70,64401510
12,64401510
25,64401510
101,64401510
96,64401510
40,64401499
3,64401499
9,64401499
39,64401499
24,64401499
17,64401499
54,64401499
7,64401499
72,64401499
13,64401499
70,64401499
32,64401499
57,64401499
26,60974990
123,60974990
106,60974990
65,60974990
31,60974990
18,60974990
90,60974990
73,60974990
4,60974990
59,60974990
21,60974990
29,60974990
63,60974990
50,60974990
86,1563892251
89,1563892251
9,1563892251
3,1563892251
42,1563892251
7,1563892251
82,1563892251
38,1563892251
20,1563892251
34,1563892251
4,1563892251
30,1563892251
118,1563892251
62,1563892251
121,1563892251
14,1563892251
32,1563892251
43,1563892251
48,1563892251
5,1563892251
29,1563892251
17,1563892251
11,1563892251
6,1563892251
125,1563892251
86,156389226X
89,156389226X
9,156389226X
3,156389226X
42,156389226X
7,156389226X
82,156389226X
38,156389226X
20,156389226X
34,156389226X
4,156389226X
70,156389226X
118,156389226X
121,156389226X
30,156389226X
14,156389226X
32,156389226X
62,156389226X
48,156389226X
43,156389226X
5,156389226X
6,156389226X
29,156389226X
17,156389226X
78,156389226X
144,156389226X
125,156389226X
86,1563890356
89,1563890356
9,1563890356
3,1563890356
42,1563890356
82,1563890356
7,1563890356
20,1563890356
38,1563890356
34,1563890356
118,1563890356
4,1563890356
121,1563890356
30,1563890356
48,1563890356
62,1563890356
32,1563890356
43,1563890356
14,1563890356
5,1563890356
29,1563890356
6,1563890356
60,1563890356
17,1563890356
125,1563890356
86,1563890933
89,1563890933
9,1563890933
3,1563890933
42,1563890933
7,1563890933
82,1563890933
38,1563890933
20,1563890933
34,1563890933
4,1563890933
118,1563890933
121,1563890933
5,1563890933
14,1563890933
32,1563890933
30,1563890933
43,1563890933
48,1563890933
62,1563890933
17,1563890933
29,1563890933
6,1563890933
144,1563890933
11,1563890933
86,1563891700
89,1563891700
9,1563891700
3,1563891700
42,1563891700
82,1563891700
7,1563891700
38,1563891700
70,1563891700
20,1563891700
118,1563891700
34,1563891700
5,1563891700
14,1563891700
4,1563891700
121,1563891700
30,1563891700
43,1563891700
48,1563891700
62,1563891700
32,1563891700
17,1563891700
29,1563891700
16,1563891700
144,1563891700
12,1563891700
86,1563892871
89,1563892871
9,1563892871
3,1563892871
42,1563892871
82,1563892871
7,1563892871
38,1563892871
20,1563892871
118,1563892871
4,1563892871
121,1563892871
34,1563892871
14,1563892871
30,1563892871
5,1563892871
48,1563892871
62,1563892871
43,1563892871
32,1563892871
144,1563892871
29,1563892871
17,1563892871
16,1563892871
13,1563892871
78,1563892871
125,1563892871
86,1563891379
89,1563891379
9,1563891379
3,1563891379
42,1563891379
82,1563891379
7,1563891379
38,1563891379
20,1563891379
118,1563891379
34,1563891379
4,1563891379
14,1563891379
5,1563891379
121,1563891379
30,1563891379
43,1563891379
48,1563891379
62,1563891379
29,1563891379
32,1563891379
17,1563891379
16,1563891379
144,1563891379
13,1563891379
86,1563891069
89,1563891069
3,1563891069
42,1563891069
82,1563891069
7,1563891069
38,1563891069
20,1563891069
9,1563891069
70,1563891069
118,1563891069
34,1563891069
14,1563891069
5,1563891069
4,1563891069
121,1563891069
30,1563891069
43,1563891069
18,1563891069
48,1563891069
62,1563891069
32,1563891069
29,1563891069
17,1563891069
144,1563891069
16,1563891069
132,1563891069
3,671027638
5,671027638
6,671027638
24,671027638
13,671027638
44,671027638
16,671027638
4,671027638
21,671027638
36,671027638
15,671027638
19,671027638
26,671027638
29,671027638
35,671027638
62,671027638
11,451410815
3,451410815
27,451410815
7,451410815
19,451410815
43,451410815
22,451410815
56,451410815
55,451410815
4,451410815
8,451410815
14,451410815
61,451410815
142,451410815
86,1891830430
3,1891830430
59,1891830430
89,1891830430
26,1891830430
44,1891830430
13,1891830430
60,1891830430
6,1891830430
4,1891830430
47,1891830430
74,1891830430
21,1891830430
37,1891830430
99,1891830430
33,1891830430
5,1891830430
10,1891830430
121,1891830430
35,1891830430
25,1891830430
14,1891830430
8,1891830430
58,1891830430
50,1891830430
112,1891830430
83,452281458
3,452281458
10,452281458
4,452281458
7,452281458
143,452281458
8,452281458
132,452281458
28,452281458
5,452281458
62,452281458
18,452281458
20,452281458
9,452281458
42,452281458
21,452281458
6,452281458
57,452281458
122,452281458
3,800871863
18,800871863
60,800871863
17,800871863
16,800871863
5,800871863
112,800871863
124,800871863
129,800871863
29,800871863
36,800871863
88,800871863
8,800871863
98,800871863
110,800871863
31,800871863
26,800871863
4,800871863
6,800871863
52,800871863
73,800871863
94,800871863
41,800871863
9,078693137X
3,078693137X
141,078693137X
66,078693137X
20,078693137X
7,078693137X
5,078693137X
12,078693137X
39,078693137X
32,078693137X
21,078693137X
4,078693137X
23,078693137X
60,812971892
26,812971892
18,812971892
65,812971892
52,812971892
88,812971892
68,812971892
90,812971892
31,812971892
106,812971892
14,812971892
129,812971892
3,812971892
4,812971892
98,812971892
18,439771277
3,439771277
13,439771277
107,439771277
40,439771277
31,439771277
39,439771277
17,439771277
54,439771277
35,439771277
72,439771277
127,439771277
44,439771277
25,439771277
33,439771277
78,439771277
5,439771277
21,439771277
91,439771277
29,439771277
18,345436830
3,345436830
60,345436830
112,345436830
9,345436830
88,345436830
7,345436830
5,345436830
15,345436830
16,345436830
4,345436830
8,345436830
129,345436830
36,345436830
47,345436830
94,345436830
30,345436830
71,345436830
26,345436830
42,345436830
34,345436830
3,7157150
20,7157150
9,7157150
112,7157150
17,7157150
16,7157150
48,7157150
43,7157150
126,7157150
60,7157150
4,7157150
8,7157150
5,7157150
45,7157150
29,7157150
7,7157150
140,7157150
129,7157150
88,7157150
31,7157150
14,7157150
52,7157150
3,452287057
17,452287057
44,452287057
5,452287057
59,452287057
16,452287057
36,452287057
6,452287057
8,452287057
120,452287057
104,452287057
4,452287057
51,452287057
21,452287057
109,452287057
13,452287057
26,452287057
18,452287057
25,452287057
29,452287057
41,452287057
57,452287057
15,452287057
35,452287057
31,452287057
47,452287057
73,452287057
62,452287057
3,1400078377
11,1400078377
19,1400078377
42,1400078377
124,1400078377
6,1400078377
27,1400078377
22,1400078377
5,1400078377
4,1400078377
8,1400078377
110,1400078377
61,1400078377
109,1400078377
51,1400078377
57,1400078377
36,1400078377
16,1400078377
62,1400078377
14,1400078377
15,1400078377
63,1400078377
29,1400078377
98,1400078377
13,375835318
10,375835318
6,375835318
3,375835318
35,375835318
33,375835318
28,375835318
24,375835318
50,375835318
44,375835318
37,375835318
120,375835318
14,375835318
49,375835318
5,375835318
58,375835318
97,375835318
12,375835318
57,375835318
26,60989157
47,60989157
59,60989157
74,60989157
95,60989157
4,60989157
3,753819929
52,753819929
13,753819929
5,753819929
10,753819929
6,753819929
16,753819929
25,753819929
11,753819929
39,753819929
119,753819929
40,753819929
17,753819929
37,753819929
15,753819929
4,753819929
64,753819929
9,753819929
68,753819929
35,753819929
31,753819929
26,60852550
59,60852550
45,60852550
47,60852550
3,60852550
81,60852550
138,60852550
6,60852550
74,60852550
4,60852550
57,60852550
3,312422288
24,312422288
59,312422288
6,312422288
26,312422288
120,312422288
5,312422288
4,312422288
8,312422288
113,312422288
21,312422288
16,312422288
36,312422288
47,312422288
18,385418493
26,385418493
60,385418493
135,385418493
64,385418493
112,385418493
52,385418493
106,385418493
4,385418493
31,385418493
3,385418493
92,385418493
17,385418493
14,385418493
29,385418493
65,385418493
90,385418493
26,553585975
52,553585975
17,553585975
18,553585975
65,553585975
108,553585975
90,553585975
106,553585975
45,553585975
31,553585975
123,553585975
16,553585975
14,553585975
3,553585975
43,553585975
73,553585975
99,618640142
9,618640142
26,618640142
3,618640142
71,618640142
20,618640142
43,618640142
4,618640142
66,618640142
17,618640142
45,618640142
89,618640142
86,618640142
3,752861743
17,752861743
11,752861743
27,752861743
19,752861743
21,752861743
5,752861743
16,752861743
29,752861743
22,752861743
61,752861743
56,752861743
8,752861743
10,752861743
4,752861743
58,752861743
36,752861743
26,1584230703
99,1584230703
63,1584230703
52,1584230703
17,1584230703
31,1584230703
65,1584230703
18,1584230703
108,1584230703
14,1584230703
45,1584230703
21,1584230703
29,1584230703
106,1584230703
86,1584230703
28,451221257
26,451221257
24,451221257
59,451221257
47,451221257
3,451221257
4,451221257
74,451221257
7,451221257
6,451221257
10,515141658
9,515141658
30,515141658
75,515141658
3,515141658
7,515141658
139,515141658
32,515141658
49,515141658
34,515141658
4,515141658
101,515141658
6,515141658
28,515141658
38,515141658
103,515141658
55,515141658
11,515141658
82,515141658
20,515141658
8,515141658
12,515141658
18,515141658
22,515141658
42,515141658
10,399153721
22,399153721
11,399153721
3,399153721
49,399153721
6,399153721
28,399153721
19,399153721
4,399153721
27,399153721
8,399153721
15,399153721
61,399153721
5,399153721
37,399153721
89,1401204589
86,1401204589
3,1401204589
11,1401204589
9,1401204589
20,1401204589
121,1401204589
13,1401204589
19,1401204589
27,1401204589
23,1401204589
7,1401204589
15,1401204589
22,1401204589
12,1401204589
5,1401204589
62,1401204589
21,1401204589
144,1401204589
56,1401204589
3,60928417
16,60928417
5,60928417
52,60928417
6,60928417
17,60928417
29,60928417
41,60928417
119,60928417
8,60928417
110,60928417
64,60928417
36,60928417
26,60928417
3,571206921
70,571206921
16,571206921
5,571206921
17,571206921
29,571206921
114,571206921
6,571206921
52,571206921
10,571206921
37,571206921
64,571206921
36,571206921
110,571206921
119,571206921
31,571206921
24,571206921
41,571206921
3,571166938
16,571166938
5,571166938
17,571166938
6,571166938
29,571166938
18,571166938
36,571166938
64,571166938
52,571166938
110,571166938
31,571166938
10,571166938
41,571166938
8,571166938
119,571166938
65,571166938
90,571166938
113,571166938
26,1400078393
63,1400078393
80,1400078393
102,1400078393
45,1400078393
137,1400078393
131,1400078393
52,1400078393
108,1400078393
123,1400078393
138,1400078393
4,1400078393
71,1400078393
106,1400078393
63,553803522
26,553803522
45,553803522
80,553803522
106,553803522
108,553803522
58,553803522
137,553803522
102,553803522
123,553803522
52,553803522
138,553803522
14,553803522
80,055380491X
108,055380491X
26,055380491X
45,055380491X
102,055380491X
137,055380491X
63,055380491X
123,055380491X
106,055380491X
138,055380491X
52,055380491X
58,055380491X
14,055380491X
131,055380491X
71,055380491X
31,055380491X
88,055380491X
26,6280935
60,6280935
112,6280935
52,6280935
129,6280935
88,6280935
17,6280935
71,6280935
4,6280935
43,6280935
63,6280935
29,6280935
80,6280935
10,385340222
3,385340222
28,385340222
6,385340222
4,385340222
8,385340222
15,385340222
5,385340222
25,385340222
51,385340222
13,385340222
14,385340222
35,385340222
49,385340222
119,385340222
41,385340222
58,385340222
83,452156610
3,452156610
9,452156610
10,452156610
4,452156610
8,452156610
132,452156610
75,452156610
7,452156610
18,452156610
6,452156610
119,452156610
15,452156610
17,452156610
57,452156610
120,452156610
30,452156610
83,452281423
3,452281423
9,452281423
10,452281423
4,452281423
7,452281423
132,452281423
143,452281423
62,452281423
8,452281423
42,452281423
18,452281423
5,452281423
28,452281423
20,452281423
55,452281423
122,452281423
15,452281423
107,871401525
17,871401525
16,871401525
3,871401525
21,871401525
29,871401525
41,871401525
26,871401525
14,871401525
70,871401525
50,871401525
6,871401525
73,871401525
107,871401541
17,871401541
21,871401541
29,871401541
16,871401541
3,871401541
26,871401541
99,871401541
14,871401541
10,871401541
41,871401541
73,871401541
31,871401541
47,871401541
65,871401541
26,805423516
60,805423516
112,805423516
88,805423516
129,805423516
71,805423516
80,805423516
4,805423516
102,805423516
3,743270371
19,743270371
23,743270371
115,743270371
11,743270371
22,743270371
7,743270371
12,743270371
90,743270371
65,743270371
93,743270371
27,743270371
5,743270371
4,743270371
15,743270371
8,743270371
9,014303541X
3,014303541X
11,014303541X
24,014303541X
7,014303541X
20,014303541X
139,014303541X
43,014303541X
38,014303541X
12,014303541X
27,014303541X
8,014303541X
16,014303541X
4,014303541X
14,014303541X
48,014303541X
6,014303541X
56,014303541X
113,014303541X
5,014303541X
36,014303541X
41,014303541X
19,014303541X
68,014303541X
96,014303541X
24,142004030
7,142004030
20,142004030
9,142004030
38,142004030
11,142004030
4,142004030
12,142004030
27,142004030
8,142004030
16,142004030
3,142004030
56,142004030
6,142004030
5,142004030
19,142004030
113,142004030
43,142004030
36,142004030
68,142004030
41,142004030
96,142004030
30,142004030
23,142004030
67,142004030
9,143034359
24,143034359
3,143034359
7,143034359
11,143034359
20,143034359
43,143034359
38,143034359
12,143034359
27,143034359
4,143034359
8,143034359
16,143034359
48,143034359
139,143034359
6,143034359
14,143034359
56,143034359
5,143034359
113,143034359
19,143034359
36,143034359
41,143034359
9,670038717
3,670038717
11,670038717
24,670038717
7,670038717
20,670038717
139,670038717
12,670038717
43,670038717
38,670038717
4,670038717
8,670038717
16,670038717
27,670038717
48,670038717
14,670038717
6,670038717
113,670038717
56,670038717
5,670038717
36,670038717
41,670038717
19,670038717
23,670038717
67,670038717
68,670038717
9,142001805
3,142001805
11,142001805
24,142001805
7,142001805
20,142001805
139,142001805
4,142001805
27,142001805
8,142001805
43,142001805
38,142001805
12,142001805
6,142001805
5,142001805
16,142001805
48,142001805
19,142001805
56,142001805
18,142001805
14,142001805
30,142001805
10,142001805
55,142001805
13,142001805
22,142001805
36,142001805
96,142001805
68,142001805
18,192833723
59,192833723
17,192833723
60,192833723
31,192833723
16,192833723
73,192833723
47,192833723
135,192833723
95,192833723
74,192833723
3,192833723
119,192833723
63,192833723
28,451217608
24,451217608
59,451217608
26,451217608
3,451217608
47,451217608
4,451217608
74,451217608
8,451217608
7,451217608
51,451217608
6,451217608
10,451217608
95,451217608
3,156478214X
9,156478214X
17,156478214X
24,156478214X
16,156478214X
5,156478214X
11,156478214X
36,156478214X
29,156478214X
20,156478214X
96,156478214X
52,156478214X
41,156478214X
6,156478214X
48,156478214X
43,156478214X
14,156478214X
27,156478214X
4,156478214X
8,156478214X
113,156478214X
42,156478214X
64,156478214X
18,345416260
3,345416260
60,345416260
135,345416260
4,345416260
8,345416260
47,345416260
10,345416260
64,345416260
51,345416260
5,345416260
26,345416260
109,345416260
94,345416260
16,345416260
112,345416260
12,345416260
17,345416260
13,451219945
75,451219945
38,451219945
7,451219945
10,451219945
3,451219945
30,451219945
116,451219945
9,451219945
33,451219945
55,451219945
42,451219945
73,451219945
34,451219945
6,451219945
32,451219945
77,451219945
11,451219945
52,140443487
17,140443487
26,140443487
60,140443487
18,140443487
16,140443487
124,140443487
65,140443487
88,140443487
31,140443487
73,140443487
110,140443487
3,140443487
82,140443487
102,140443487
123,140443487
18,743428188
3,743428188
10,743428188
7,743428188
124,743428188
122,743428188
98,743428188
5,743428188
8,743428188
4,743428188
94,743428188
51,743428188
16,743428188
14,743428188
37,743428188
36,743428188
55,743428188
18,679721037
26,679721037
17,679721037
53,679721037
3,679721037
31,679721037
124,679721037
16,679721037
29,679721037
47,679721037
50,679721037
65,679721037
4,679721037
93,679721037
21,679721037
91,679721037
13,679721037
59,679721037
73,679721037
98,679721037
14,679721037
42,679721037
26,618249060
45,618249060
17,618249060
65,618249060
18,618249060
31,618249060
138,618249060
21,618249060
52,618249060
3,618249060
81,618249060
90,618249060
73,618249060
29,618249060
4,618249060
57,618249060
51,618249060
123,618249060
16,618249060
26,679772677
3,679772677
18,679772677
27,679772677
11,679772677
19,679772677
45,679772677
31,679772677
4,679772677
47,679772677
65,679772677
5,679772677
6,679772677
29,679772677
8,679772677
108,679772677
138,679772677
21,679772677
15,679772677
22,679772677
59,679772677
90,679772677
73,679772677
97,679772677
26,375759867
99,375759867
18,375759867
11,375759867
3,375759867
47,375759867
64,375759867
12,375759867
16,375759867
27,375759867
5,375759867
19,375759867
92,375759867
36,375759867
15,375759867
17,1416523715
3,1416523715
16,1416523715
21,1416523715
107,1416523715
87,1416523715
52,1416523715
26,1416523715
31,1416523715
73,1416523715
4,1416523715
14,1416523715
41,1416523715
50,1416523715
112,842342702
9,842342702
7,842342702
60,842342702
3,842342702
19,842342702
88,842342702
133,842342702
105,842342702
20,842342702
5,842342702
4,842342702
8,842342702
129,842342702
67,842342702
69,842342702
12,842342702
22,842342702
11,842342702
71,842342702
6,842342702
13,842342702
34,842342702
39,842342702
15,842342702
23,842342702
130,842342702
55,842342702
112,842332367
3,842332367
60,842332367
7,842332367
9,842332367
19,842332367
133,842332367
88,842332367
129,842332367
4,842332367
22,842332367
105,842332367
8,842332367
12,842332367
5,842332367
71,842332367
20,842332367
69,842332367
11,842332367
130,842332367
34,842332367
67,842332367
15,842332367
23,842332367
25,842332367
112,842332294
3,842332294
7,842332294
60,842332294
9,842332294
19,842332294
133,842332294
4,842332294
88,842332294
8,842332294
129,842332294
22,842332294
105,842332294
12,842332294
5,842332294
71,842332294
20,842332294
34,842332294
67,842332294
69,842332294
11,842332294
130,842332294
6,842332294
18,842332294
25,842332294
23,842332294
3,078622469X
112,078622469X
7,078622469X
60,078622469X
9,078622469X
19,078622469X
133,078622469X
4,078622469X
88,078622469X
129,078622469X
8,078622469X
105,078622469X
22,078622469X
5,078622469X
20,078622469X
71,078622469X
12,078622469X
67,078622469X
69,078622469X
6,078622469X
34,078622469X
11,078622469X
15,078622469X
130,078622469X
25,078622469X
26,078622469X
23,078622469X
112,842332308
3,842332308
7,842332308
60,842332308
9,842332308
19,842332308
133,842332308
4,842332308
22,842332308
129,842332308
88,842332308
8,842332308
105,842332308
12,842332308
5,842332308
71,842332308
20,842332308
130,842332308
67,842332308
34,842332308
69,842332308
11,842332308
6,842332308
15,842332308
23,842332308
9,525457585
17,525457585
3,525457585
13,525457585
40,525457585
12,525457585
39,525457585
20,525457585
32,525457585
5,525457585
141,525457585
54,525457585
16,525457585
132,525457585
29,525457585
66,525457585
33,525457585
44,525457585
97,525457585
10,192838997
107,192838997
3,192838997
17,192838997
5,192838997
18,192838997
36,192838997
31,192838997
15,192838997
4,192838997
144,192838997
64,192838997
8,192838997
50,192838997
16,192838997
41,192838997
70,684852225
3,684852225
120,684852225
16,684852225
21,684852225
6,684852225
36,684852225
114,684852225
57,684852225
8,684852225
10,684852225
41,684852225
4,684852225
14,684852225
29,684852225
5,684852225
15,684852225
51,684852225
73,684852225
18,684852225
31,684852225
18,812968972
3,812968972
99,812968972
10,812968972
4,812968972
8,812968972
5,812968972
64,812968972
16,812968972
51,812968972
60,812968972
28,812968972
94,812968972
44,812968972
122,812968972
15,812968972
36,812968972
6,812968972
37,812968972
25,812968972
57,812968972
11,812968972
98,812968972
135,812968972
59,743250621
47,743250621
24,743250621
74,743250621
18,743250621
123,743250621
26,743250621
3,743250621
45,743250621
14,743250621
68,743250621
21,743250621
63,743250621
95,743250621
6,743250621
41,743250621
11,1400075718
3,1400075718
7,1400075718
56,1400075718
27,1400075718
24,1400075718
19,1400075718
6,1400075718
8,1400075718
4,1400075718
5,1400075718
22,1400075718
16,1400075718
28,1400075718
14,1400075718
51,1400075718
68,1400075718
43,1400075718
9,786856866
13,786856866
82,786856866
3,786856866
7,786856866
12,786856866
40,786856866
38,786856866
32,786856866
23,786856866
33,786856866
20,786856866
30,786856866
54,786856866
34,786856866
24,786856866
39,786856866
5,786856866
31,786856866
72,786856866
6,786856866
46,786856866
14,786856866
10,786856866
9,786838655
13,786838655
82,786838655
3,786838655
7,786838655
12,786838655
40,786838655
38,786838655
32,786838655
33,786838655
20,786838655
30,786838655
23,786838655
34,786838655
39,786838655
54,786838655
31,786838655
72,786838655
5,786838655
24,786838655
11,786838655
6,786838655
46,786838655
55,786838655
14,786838655
13,439709105
9,439709105
3,439709105
7,439709105
40,439709105
12,439709105
32,439709105
39,439709105
20,439709105
33,439709105
54,439709105
38,439709105
31,439709105
72,439709105
5,439709105
34,439709105
11,439709105
103,439709105
97,439709105
132,439709105
17,439709105
30,439709105
6,439709105
25,439709105
10,439709105
7,439554004
13,439554004
9,439554004
12,439554004
40,439554004
32,439554004
39,439554004
10,439554004
20,439554004
3,439554004
33,439554004
54,439554004
66,439554004
5,439554004
38,439554004
132,439554004
31,439554004
103,439554004
72,439554004
23,439554004
30,439554004
34,439554004
26,312241356
18,312241356
45,312241356
65,312241356
120,312241356
138,312241356
106,312241356
21,312241356
90,312241356
29,312241356
17,312241356
47,312241356
92,618446877
26,618446877
59,618446877
12,618446877
18,618446877
47,618446877
65,618446877
3,618446877
14,618446877
6,618446877
74,618446877
9,60815701
66,60815701
3,60815701
32,60815701
13,60815701
7,60815701
10,60815701
20,60815701
12,60815701
55,60815701
5,60815701
57,60815701
4,60815701
14,60815701
60,60815701
82,60815701
76,60815701
30,60815701
3,1841493139
66,1841493139
9,1841493139
12,1841493139
20,1841493139
10,1841493139
4,1841493139
30,1841493139
13,1841493139
55,1841493139
103,1841493139
14,1841493139
57,1841493139
32,1841493139
7,1841493139
5,1841493139
76,1841493139
101,1841493139
8,1841493139
34,1841493139
9,1841493147
32,1841493147
13,1841493147
3,1841493147
66,1841493147
7,1841493147
12,1841493147
20,1841493147
10,1841493147
4,1841493147
30,1841493147
14,1841493147
5,1841493147
57,1841493147
103,1841493147
76,1841493147
120,1841493147
11,1841493147
23,1841493147
37,1841493147
135,1841493147
9,1841493155
32,1841493155
13,1841493155
3,1841493155
66,1841493155
10,1841493155
7,1841493155
12,1841493155
20,1841493155
4,1841493155
5,1841493155
30,1841493155
103,1841493155
14,1841493155
57,1841493155
53,1841493155
76,1841493155
37,1841493155
120,1841493155
85,1841493155
135,1841493155
34,1841493155
40,7169922
3,7169922
39,7169922
17,7169922
107,7169922
24,7169922
9,7169922
136,7169922
54,7169922
14,7169922
21,7169922
29,7169922
31,7169922
81,7169922
17,140448071
3,140448071
16,140448071
87,140448071
5,140448071
18,140448071
113,140448071
24,140448071
36,140448071
110,140448071
41,140448071
31,140448071
64,140448071
17,140447423
3,140447423
16,140447423
87,140447423
18,140447423
5,140447423
7,140447423
31,140447423
64,140447423
36,140447423
119,140447423
15,140447423
110,140447423
52,140447423
73,140447423
41,140447423
4,140447423
65,140447423
9,553286390
